Trade Date,Symbol,Series,Security Name,Category,Last Trade Date,Face Value(Rs.),Issue Size,Close Price/Paid up value(Rs.),Market Cap(Rs.)              
13 AUG 2026,20MICRONS,EQ,20 MICRONS LTD           ,Listed    ,13 AUG 2026,               5.00,          35286502,            183.10,     6460252786.15 
13 AUG 2026,21STCENMGM,EQ,21ST CENTURY MGMT SERVICE,Listed    ,13 AUG 2026,              10.00,          10500000,             43.20,      453495000.00
13 AUG 2026,360ONE,EQ,360 ONE WAM LIMITED      ,Listed    ,13 AUG 2026,               1.00,         406486596,           1183.00,   480873643068.00    
13 AUG 2026,3BBLACKBIO,EQ,3B BLACKBIO DX LTD.      ,Permitted ,13 AUG 2026,              10.00,           8582670,           1225.50,    10518062085.00
13 AUG 2026,3IINFOLTD,EQ,3I INFOTECH LIMITED      ,Listed    ,13 AUG 2026,              10.00,         207403767,             26.95,     5585383445.30 
13 AUG 2026,3MINDIA,EQ,3M INDIA LIMITED         ,Listed    ,13 AUG 2026,              10.00,          11265070,          36165.00,   407401256550.00   
13 AUG 2026,3PLAND,EQ,3P LAND HOLDINGS LIMITED ,Listed    ,13 AUG 2026,               2.00,          18000000,             32.35,      581940000.00    
13 AUG 2026,5PAISA,EQ,5PAISA CAPITAL LIMITED   ,Listed    ,13 AUG 2026,              10.00,          46882257,            391.65,    18361435954.05    
13 AUG 2026,63MOONS,EQ,63 MOONS TECHNOLOGIES LTD,Listed    ,13 AUG 2026,               2.00,          46078537,            800.80,    36899692429.60   
13 AUG 2026,A2ZINFRA,EQ,A2Z INFRA ENGINEERING LTD,Listed    ,13 AUG 2026,              10.00,         177522358,             14.95,     2657509699.25  
13 AUG 2026,AAATECH,EQ,AAA TECHNOLOGIES LIMITED ,Listed    ,13 AUG 2026,              10.00,          12826800,             90.35,     1159029648.00   
13 AUG 2026,AADHARHFC,EQ,AADHAR HOUSING FINANCE L ,Listed    ,13 AUG 2026,              10.00,         437298899,            503.20,   220048805976.80 
13 AUG 2026,AAKAAR,SM,AAKAAR MEDICAL TECHNO LTD,Listed    ,13 AUG 2026,              10.00,          14172816,             53.35,      756119733.60    
13 AUG 2026,AAKASH,EQ,AAKASH EXPLORATION SER L ,Listed    ,13 AUG 2026,               1.00,         101250000,              8.70,      881887500.00    
13 AUG 2026,AARADHYA,SM,AARADHYA DISPOSAL INDUS L,Listed    ,13 AUG 2026,              10.00,          14138000,             71.45,     1010160100.00  
13 AUG 2026,AAREYDRUGS,BE,AAREY DRUGS & PHARM LTD  ,Listed    ,13 AUG 2026,              10.00,          28354303,             84.50,     2395655060.45
13 AUG 2026,AARNAV,EQ,AARNAV FASHIONS LIMITED  ,Listed    ,13 AUG 2026,              10.00,          42238628,             32.90,     1390073247.50    
13 AUG 2026,AARON,EQ,AARON INDUSTRIES LIMITED ,Listed    ,13 AUG 2026,              10.00,          20946478,            140.95,     2952406074.10     
13 AUG 2026,AARTECH,BE,AARTECH SOLONICS LIMITED ,Listed    ,13 AUG 2026,               5.00,          31770375,             51.10,     1623148458.75   
13 AUG 2026,AARTIDRUGS,EQ,AARTI DRUGS LTD.         ,Listed    ,13 AUG 2026,              10.00,          91270000,            427.70,    39036179000.00
13 AUG 2026,AARTIIND,EQ,AARTI INDUSTRIES LTD     ,Listed    ,13 AUG 2026,               5.00,         362594491,            538.20,   195148355056.20  
13 AUG 2026,AARTIPHARM,EQ,AARTI PHARMALABS LIMITED ,Listed    ,13 AUG 2026,               5.00,          90657751,            873.65,    79203144161.15
13 AUG 2026,AARTISURF,EQ,AARTI SURFACTANTS LIMITED,Listed    ,13 AUG 2026,              10.00,           8464995,            645.85,     5467117020.75 
13 AUG 2026,AARVI,EQ,AARVI ENCON LIMITED      ,Listed    ,13 AUG 2026,              10.00,          14844100,            154.80,     2297569798.00     
