Trade Date,Symbol,Series,Security Name,Category,Last Trade Date,Face Value(Rs.),Issue Size,Close Price/Paid up value(Rs.),Market Cap(Rs.)              
04 SEP 2026,20MICRONS,EQ,20 MICRONS LTD           ,Listed    ,04 SEP 2026,               5.00,          35286502,            222.50,     7850893830.00 
04 SEP 2026,21STCENMGM,EQ,21ST CENTURY MGMT SERVICE,Listed    ,04 SEP 2026,              10.00,          10500000,             38.15,      400365000.00
04 SEP 2026,360ONE,EQ,360 ONE WAM LIMITED      ,Listed    ,04 SEP 2026,               1.00,         406486596,           1137.00,   462175259652.00    
04 SEP 2026,3BBLACKBIO,EQ,3B BLACKBIO DX LTD.      ,Permitted ,04 SEP 2026,              10.00,           8582670,           1460.10,    12531556467.00
04 SEP 2026,3IINFOLTD,BE,3I INFOTECH LIMITED      ,Listed    ,04 SEP 2026,              10.00,         207403767,             22.35,     4639622267.80 
04 SEP 2026,3MINDIA,EQ,3M INDIA LIMITED         ,Listed    ,04 SEP 2026,              10.00,          11265070,          32845.00,   370001224150.00   
04 SEP 2026,3PLAND,EQ,3P LAND HOLDINGS LIMITED ,Listed    ,04 SEP 2026,               2.00,          18000000,             32.40,      583020000.00    
04 SEP 2026,5PAISA,EQ,5PAISA CAPITAL LIMITED   ,Listed    ,04 SEP 2026,              10.00,          46882257,            342.10,    16038420119.70    
04 SEP 2026,63MOONS,EQ,63 MOONS TECHNOLOGIES LTD,Listed    ,04 SEP 2026,               2.00,          46078537,            876.50,    40387837680.50   
04 SEP 2026,A2ZINFRA,EQ,A2Z INFRA ENGINEERING LTD,Listed    ,04 SEP 2026,              10.00,         177522358,             15.60,     2771124008.40  
04 SEP 2026,AAATECH,EQ,AAA TECHNOLOGIES LIMITED ,Listed    ,04 SEP 2026,              10.00,          12826800,             91.75,     1176730632.00   
04 SEP 2026,AADHARHFC,EQ,AADHAR HOUSING FINANCE L ,Listed    ,04 SEP 2026,              10.00,         437298899,            483.55,   211455882611.45 
