Trade Date,Symbol,Series,Security Name,Category,Last Trade Date,Face Value(Rs.),Issue Size,Close Price/Paid up value(Rs.),Market Cap(Rs.)              
10 AUG 2026,AARNAV,EQ,AARNAV FASHIONS LIMITED  ,Listed    ,10 AUG 2026,              10.00,          42238628,             30.60,     1293346789.35    
10 AUG 2026,AARON,EQ,AARON INDUSTRIES LIMITED ,Listed    ,10 AUG 2026,              10.00,          20946478,            140.00,     2932297455.20     
10 AUG 2026,AARTECH,BE,AARTECH SOLONICS LIMITED ,Listed    ,10 AUG 2026,               5.00,          31770375,             46.20,     1468426732.50   
10 AUG 2026,AARTIDRUGS,EQ,AARTI DRUGS LTD.         ,Listed    ,10 AUG 2026,              10.00,          91270000,            422.55,    38566138500.00
10 AUG 2026,AARTIIND,EQ,AARTI INDUSTRIES LTD     ,Listed    ,10 AUG 2026,               5.00,         362594491,            500.55,   181496672470.05  
10 AUG 2026,AARTIPHARM,EQ,AARTI PHARMALABS LIMITED ,Listed    ,10 AUG 2026,               5.00,          90657751,            823.00,    74611329073.00
10 AUG 2026,AARTISURF,EQ,AARTI SURFACTANTS LIMITED,Listed    ,10 AUG 2026,              10.00,           8464995,            520.00,     4401797400.00 
10 AUG 2026,AARVI,EQ,AARVI ENCON LIMITED      ,Listed    ,10 AUG 2026,              10.00,          14844100,            154.00,     2286139841.00     
10 AUG 2026,AASTHA,EQ,AASTHA SPINTEX LIMITED   ,Listed    ,10 AUG 2026,              10.00,          44142190,             73.50,     3244892386.90    
10 AUG 2026,AATMAJ,SM,AATMAJ HEALTHCARE LIMITED,Listed    ,10 AUG 2026,               5.00,          22600000,             18.55,      419230000.00    
10 AUG 2026,AAVAS,EQ,AAVAS FINANCIERS LIMITED ,Listed    ,10 AUG 2026,              10.00,          79287782,           1404.00,   111320045928.00     
10 AUG 2026,ABANSENT,BE,ABANS ENTERPRISES LTD.   ,Permitted ,10 AUG 2026,               2.00,          69748880,             26.45,     1846252853.60  
10 AUG 2026,ABB,EQ,ABB INDIA LIMITED        ,Listed    ,10 AUG 2026,               2.00,         211908375,           7649.50,  1620993114562.50       
10 AUG 2026,ABBOTINDIA,EQ,ABBOTT INDIA LIMITED     ,Permitted ,10 AUG 2026,              10.00,          21249302,          27535.00,   585099530570.00
10 AUG 2026,ABCAPITAL,EQ,ADITYA BIRLA CAPITAL LTD.,Listed    ,10 AUG 2026,              10.00,        2621853064,            407.75,  1069060586846.00 
10 AUG 2026,ABCOTS,EQ,A B COTSPIN INDIA LIMITED,Listed    ,10 AUG 2026,              10.00,          21963620,            201.65,     4429183609.20    
10 AUG 2026,ABDL,EQ,ALLIED BLEND N DISTILS L ,Listed    ,10 AUG 2026,               2.00,         279710151,            624.70,   174734931329.70      
10 AUG 2026,ABFRL,EQ,ADITYA BIRLA FASHION & RT,Listed    ,10 AUG 2026,              10.00,        1220510115,             61.05,    74499937419.60     
10 AUG 2026,ABHAPOWER,SM,ABHA POWER N STEEL LTD   ,Listed    ,10 AUG 2026,              10.00,          18587830,             25.35,      471201490.50 
10 AUG 2026,ABINFRA,EQ,A B INFRABUILD LIMITED   ,Listed    ,10 AUG 2026,               1.00,         638789360,             10.20,     6502875684.80   
10 AUG 2026,ABLBL,EQ,ADITYA BIRLA LIFES BRAN L,Listed    ,10 AUG 2026,              10.00,        1220521649,             91.55,   111738756965.95     
10 AUG 2026,ABMINTLLTD,EQ,ABM INTERNATIONAL LTD    ,Listed    ,10 AUG 2026,              10.00,           9408000,             43.80,      412070400.00
10 AUG 2026,ABMKNO,EQ,A B M KNOWLEDGEWARE LTD. ,Permitted ,10 AUG 2026,               5.00,          20002200,            192.90,     3858424380.00    
10 AUG 2026,ABNINT,IT,A B N INTERCORP LIMITED  ,Listed    ,Not Traded ,              10.00,            419532,            200.00,       83906400.00    
10 AUG 2026,ABREL,EQ,ADITYA BIRLA REAL EST LTD,Listed    ,10 AUG 2026,              10.00,         111695680,           1393.20,   155614421376.00     
10 AUG 2026,ABSLAMC,EQ,ADIT BIRL SUN LIF AMC LTD,Listed    ,10 AUG 2026,               5.00,         289175042,           1011.80,   292587307495.60   
10 AUG 2026,ABSMARINE,ST,ABS MARINE SERVICES LTD  ,Listed    ,10 AUG 2026,              10.00,          24550000,            222.80,     5469740000.00 
10 AUG 2026,ACC,EQ,ACC LIMITED              ,Listed    ,10 AUG 2026,              10.00,         187787263,           1357.60,   254939988248.80       
10 AUG 2026,ACCELYA,EQ,ACCELYA SOLN INDIA LTD   ,Listed    ,10 AUG 2026,              10.00,          14926261,           1143.60,    17069672079.60   
10 AUG 2026,ACCENTMIC,SM,ACCENT MICROCELL LIMITED ,Listed    ,10 AUG 2026,              10.00,          23989020,            559.15,    13413460533.00 
10 AUG 2026,ACCORD,ST,ACCORD SYNERGY LIMITED   ,Listed    ,04 AUG 2026,              10.00,           3872000,            198.35,      768011200.00    
10 AUG 2026,ACCPL,ST,ACCRETION PHARMA LIMITED ,Listed    ,10 AUG 2026,              10.00,          11116000,            190.05,     2112595800.00     
10 AUG 2026,ACCURACY,BE,ACCURACY SHIPPING LIMITED,Listed    ,10 AUG 2026,               1.00,         150560000,              4.75,      718171200.00  
10 AUG 2026,ACE,EQ,ACTION CONST EQUIP LTD   ,Listed    ,10 AUG 2026,               2.00,         119083196,           1113.60,   132611047065.60       
10 AUG 2026,ACEINTEG,EQ,ACE INTEGRATED SOLU. LTD.,Listed    ,10 AUG 2026,              10.00,          10200000,             18.90,      192576000.00  
10 AUG 2026,ACETEC,SM,ACETECH E-COMMERCE LTD   ,Listed    ,10 AUG 2026,              10.00,          16383735,            126.00,     2064350610.00    
10 AUG 2026,ACI,EQ,ARCHEAN CHEMICAL IND LTD ,Listed    ,10 AUG 2026,               2.00,         123458394,            518.75,    64044041887.50       
10 AUG 2026,ACL,EQ,ANDHRA CEMENTS LIMITED   ,Listed    ,10 AUG 2026,              10.00,          92172140,             48.00,     4425184441.40       
10 AUG 2026,ACMESOLAR,EQ,ACME SOLAR HOLDINGS LTD  ,Listed    ,10 AUG 2026,               2.00,         706874336,            365.80,   258574632108.80 
10 AUG 2026,ACSTECH,EQ,A C S TECHNOLOGIES LTD.  ,Permitted ,10 AUG 2026,              10.00,          60681608,             50.60,     3070489364.80   
10 AUG 2026,ACTIVEINFR,SM,ACTIVE INFRASTRUCTURES L ,Listed    ,10 AUG 2026,               5.00,          15015016,            170.00,     2552552720.00
10 AUG 2026,ACUTAAS,EQ,ACUTAAS CHEMICALS LIMITED,Listed    ,10 AUG 2026,               5.00,          81871122,           3282.00,   268701022404.00   
10 AUG 2026,ADANIENSOL,EQ,ADANI ENERGY SOLUTION LTD,Listed    ,10 AUG 2026,              10.00,        1201282642,           1632.00,  1960493271744.00
10 AUG 2026,ADANIENT,EQ,ADANI ENTERPRISES LIMITED,Listed    ,10 AUG 2026,               1.00,        1300905023,           3010.00,  3915724119230.00  
10 AUG 2026,ADANIGREEN,EQ,ADANI GREEN ENERGY LTD   ,Listed    ,10 AUG 2026,              10.00,        1647176155,           1369.00,  2254984156195.00
10 AUG 2026,ADANIPORTS,EQ,ADANI PORT & SEZ LTD     ,Listed    ,10 AUG 2026,               2.00,        2303959098,           1681.00,  3872955243738.00
10 AUG 2026,ADANIPOWER,EQ,ADANI POWER LTD          ,Listed    ,10 AUG 2026,               2.00,       19284694705,            210.65,  4062320939608.25
10 AUG 2026,ADDICTIVE,SM,ADDICTIVE LEARNING TECH L,Listed    ,10 AUG 2026,              10.00,          15909732,             42.15,      670595203.80 
10 AUG 2026,ADFFOODS,EQ,ADF FOODS LIMITED        ,Listed    ,10 AUG 2026,               2.00,         109863595,            262.95,    28888632305.25  
10 AUG 2026,ADISOFT,SM,ADISOFT TECHNOLOGIES LTD ,Listed    ,10 AUG 2026,              10.00,          16318000,            184.65,     3013118700.00   
10 AUG 2026,ADL,EQ,ARCHIDPLY DECOR LIMITED  ,Listed    ,10 AUG 2026,              10.00,           5566250,             73.75,      410510937.50       
10 AUG 2026,ADOR,EQ,ADOR WELDING LTD         ,Listed    ,10 AUG 2026,              10.00,          17402815,           1518.40,    26424434296.00      
10 AUG 2026,ADROITINFO,EQ,ADROIT INFOTECH LIMITED  ,Listed    ,10 AUG 2026,              10.00,          54177208,             10.10,      546106256.65
10 AUG 2026,ADSL,EQ,ALLIED DIGITAL SERV. LTD ,Listed    ,10 AUG 2026,               5.00,          56568528,            115.35,     6525745390.10      
10 AUG 2026,ADVAIT,EQ,ADVAIT ENRGY TRANSITION L,Listed    ,10 AUG 2026,              10.00,          10943011,           2186.90,    23931270755.90    
10 AUG 2026,ADVANCE,EQ,ADVANCE AGROLIFE LIMITED ,Listed    ,10 AUG 2026,              10.00,          64285720,            121.20,     7792072121.20   
10 AUG 2026,ADVANIHOTR,EQ,ADVANI HOT.& RES.(I) LTD ,Listed    ,10 AUG 2026,               2.00,          92438500,             50.05,     4628395695.00
10 AUG 2026,ADVENTHTL,EQ,ADVENT HOTELS INTERNATI L,Listed    ,10 AUG 2026,              10.00,          53942887,            145.50,     7847611200.75 
10 AUG 2026,ADVENZYMES,EQ,ADVANCED ENZYME TECH LTD ,Listed    ,10 AUG 2026,               2.00,         111976150,            294.55,    32982574982.50
10 AUG 2026,AEGISLOG,EQ,AEGIS LOGISTICS LIMITED  ,Listed    ,10 AUG 2026,               1.00,         351000000,           1333.70,   468128700000.00  
10 AUG 2026,AEGISVOPAK,EQ,AEGIS VOPAK TERMINALS LTD,Listed    ,10 AUG 2026,              10.00,        1107991489,            276.55,   306415046282.95
10 AUG 2026,AEPL,EQ,ARTEMIS ELECTRICALS & P L,Listed    ,10 AUG 2026,               1.00,         251036900,             16.00,     4019100769.00      
10 AUG 2026,AEQUS,EQ,AEQUS LIMITED            ,Listed    ,10 AUG 2026,              10.00,         670665635,            244.15,   163729601472.55     
10 AUG 2026,AEROENTER,EQ,AEROFLEX ENTERPRISES LTD ,Listed    ,10 AUG 2026,               2.00,         113085000,            127.10,    14374234350.00 
10 AUG 2026,AEROFLEX,EQ,AEROFLEX INDUSTRIES LTD  ,Listed    ,10 AUG 2026,               2.00,         132330768,            420.75,    55678170636.00  
10 AUG 2026,AERON,SM,AERON COMPOSITE LIMITED  ,Listed    ,10 AUG 2026,              10.00,          17020000,             80.00,     1361600000.00     
10 AUG 2026,AERONEU,EQ,AEROFLEX NEU LIMITED     ,Listed    ,10 AUG 2026,              10.00,          25796000,             83.25,     2147774960.00   
10 AUG 2026,AEROPLANE,EQ,AMIR CHAND JAG KUM (E) L ,Listed    ,10 AUG 2026,              10.00,         103551556,            190.95,    19774205133.75 
10 AUG 2026,AESTHETIK,SM,AESTHETIK ENGINEERS LTD  ,Listed    ,05 AUG 2026,              10.00,          17220175,             74.95,     1290652116.25 
10 AUG 2026,AETHER,EQ,AETHER INDUSTRIES LIMITED,Listed    ,10 AUG 2026,              10.00,         132712576,           1597.50,   212008340160.00    
10 AUG 2026,AFCONS,EQ,AFCONS INFRASTRUCTURE LTD,Listed    ,10 AUG 2026,              10.00,         367784631,            262.85,    96672190258.35    
10 AUG 2026,AFFLE,EQ,AFFLE 3I LIMITED         ,Listed    ,10 AUG 2026,               2.00,         140796384,           1594.50,   224499834288.00     
10 AUG 2026,AFFORDABLE,BE,AFFORD ROBO & AUTO LTD   ,Listed    ,10 AUG 2026,              10.00,          11851105,            193.75,     2296388615.85
10 AUG 2026,AFIL,EQ,AKME FINTRADE (INDIA) LTD,Listed    ,10 AUG 2026,               1.00,         426749960,              9.85,     4194952106.80      
10 AUG 2026,AFSL,EQ,ABANS FINANCIAL SRVCS LTD,Listed    ,10 AUG 2026,               2.00,          50792840,            201.25,    10221551121.60      
10 AUG 2026,AGARIND,EQ,AGARWAL INDS CORP LTD.   ,Listed    ,10 AUG 2026,              10.00,          14957789,            514.20,     7691295103.80   
10 AUG 2026,AGARWALEYE,EQ,DR AGARWALS HEALTH CARE L,Listed    ,10 AUG 2026,               1.00,         316983028,            560.70,   177732383799.60
10 AUG 2026,AGARWALFT,SM,AGARWAL FLOAT GLASS I LTD,Listed    ,05 AUG 2026,              10.00,           7243488,             36.85,      266922532.80 
10 AUG 2026,AGARWALTUF,SM,AGARWAL TOUGH GLASS IND L,Listed    ,10 AUG 2026,              10.00,          17674600,            147.65,     2609654690.00
10 AUG 2026,AGI,EQ,AGI GREENPAC LIMITED     ,Listed    ,10 AUG 2026,               2.00,          64697381,            718.20,    46465659034.20       
10 AUG 2026,AGIIL,EQ,AGI INFRA LIMITED        ,Listed    ,10 AUG 2026,               1.00,         124997388,            298.45,    37305470448.60     
10 AUG 2026,AGL,EQ,ALLCARGO GLOBAL LIMITED  ,Listed    ,10 AUG 2026,               2.00,         982782096,             13.70,    13473942536.15       
10 AUG 2026,AGNI,SM,AGNI GREEN POWER LTD     ,Listed    ,10 AUG 2026,              10.00,          19534800,             17.10,      334045080.00      
10 AUG 2026,AGRITECH,BE,AGRI-TECH (INDIA) LIMITED,Listed    ,10 AUG 2026,              10.00,           5940000,            108.30,      643361400.00  
10 AUG 2026,AGROPHOS,EQ,AGRO PHOS INDIA LIMITED  ,Listed    ,10 AUG 2026,              10.00,          20274115,             28.10,      569297149.20  
10 AUG 2026,AGSTRA,BZ,AGS TRANSACT TECH LTD    ,Listed    ,10 AUG 2026,              10.00,         128433076,              2.00,      256866152.00    
10 AUG 2026,AGUL,SM,A G UNIVERSAL LIMITED    ,Listed    ,07 AUG 2026,              10.00,           5484000,             56.45,      309571800.00      
10 AUG 2026,AHCL,EQ,ANLON HEALTHCARE LIMITED ,Listed    ,10 AUG 2026,               2.00,         531515000,             14.45,     7680391750.00      
10 AUG 2026,AHIMSA,ST,AHIMSA INDUSTRIES LTD.   ,Listed    ,23 MAR 2026,              10.00,           5473990,             24.70,      135207553.00    
10 AUG 2026,AHLADA,EQ,AHLADA ENGINEERS LIMITED ,Listed    ,10 AUG 2026,              10.00,          12921000,             38.85,      502110060.00    
10 AUG 2026,AHLEAST,EQ,ASIAN HOTELS (EAST) LTD  ,Listed    ,10 AUG 2026,              10.00,          17291696,            142.95,     2472020860.15   
10 AUG 2026,AHLUCONT,EQ,AHLUWALIA CONT IND LTD   ,Listed    ,10 AUG 2026,               2.00,          66987560,            829.90,    55592976044.00  
10 AUG 2026,AHLWEST,BE,ASIAN HOTELS (WEST) LTD  ,Listed    ,10 AUG 2026,              10.00,          11651210,            545.00,     6349909450.00   
10 AUG 2026,AIAENG,EQ,AIA ENGINEERING LIMITED  ,Listed    ,10 AUG 2026,               2.00,          93320370,           4790.30,   447032568411.00    
10 AUG 2026,AIIL,EQ,AUTHUM INVEST & INFRA LTD,Listed    ,10 AUG 2026,               1.00,         849225500,            586.20,   497815988100.00      
10 AUG 2026,AILIMITED,SM,ABHISHEK INTEGRATIONS LTD,Listed    ,07 AUG 2026,              10.00,           6338070,             35.85,      227219809.50 
10 AUG 2026,AIMTRON,SM,AIMTRON ELECTRONICS LTD  ,Listed    ,10 AUG 2026,              10.00,          20609177,           1703.55,    35108763478.35   
10 AUG 2026,AIRAN,EQ,AIRAN LIMITED            ,Listed    ,10 AUG 2026,               2.00,         125020000,             15.05,     1884051400.00     
10 AUG 2026,AIROLAM,EQ,AIRO LAM LIMITED         ,Listed    ,10 AUG 2026,              10.00,          15002000,             92.75,     1391435500.00   
10 AUG 2026,AISL,SM,ANI INTEGRATED SERV LTD. ,Listed    ,10 AUG 2026,              10.00,          11687200,             59.00,      689544800.00      
10 AUG 2026,AJANTPHARM,EQ,AJANTA PHARMA LIMITED    ,Listed    ,10 AUG 2026,               2.00,         124935624,           3506.20,   438049284868.80
10 AUG 2026,AJAXENGG,EQ,AJAX ENGINEERING LIMITED ,Listed    ,10 AUG 2026,               1.00,         114406800,            566.15,    64771409820.00  
10 AUG 2026,AJMERA,EQ,AJMERA REALTY & INF I LTD,Listed    ,10 AUG 2026,               2.00,         196795650,            123.05,    24213736776.00    
10 AUG 2026,AJOONI,EQ,AJOONI BIOTECH LIMITED   ,Listed    ,10 AUG 2026,               2.00,         172243598,              3.85,      661415416.30    
10 AUG 2026,AKANKSHA,ST,AKANKSHA POWER N INFRA L ,Listed    ,10 AUG 2026,              10.00,          19580520,            116.00,     2271340320.00  
10 AUG 2026,AKASH,EQ,AKASH INFRA-PROJECTS LTD ,Listed    ,10 AUG 2026,              10.00,          16862534,             26.40,      444833646.90     
10 AUG 2026,AKCAPIT,EQ,A K CAPITAL SERVICES LTD.,Permitted ,10 AUG 2026,              10.00,           6600000,           1758.20,    11604120000.00   
10 AUG 2026,AKG,EQ,AKG EXIM LIMITED         ,Listed    ,10 AUG 2026,              10.00,          31776576,              8.60,      272643022.10       
10 AUG 2026,AKI,EQ,AKI INDIA LIMITED        ,Listed    ,10 AUG 2026,               2.00,         103205956,              4.35,      446881789.50       
10 AUG 2026,AKIKO,ST,AKIKO GLOBAL SERVICES L  ,Listed    ,10 AUG 2026,              10.00,          10769600,            323.55,     3484504080.00     
10 AUG 2026,AKSHAR,EQ,AKSHAR SPINTEX LIMITED   ,Listed    ,10 AUG 2026,               1.00,         787468500,              0.40,      322862085.00    
10 AUG 2026,AKSHARCHEM,BE,AKSHARCHEM INDIA LIMITED ,Listed    ,10 AUG 2026,              10.00,           8033099,            278.60,     2238101712.40
10 AUG 2026,AKSHOPTFBR,BE,AKSH OPTIFIBRE  LTD      ,Listed    ,10 AUG 2026,               5.00,         162697971,              6.45,     1051028892.65
10 AUG 2026,AKUMS,EQ,AKUMS DRUGS AND PHARMA L ,Listed    ,10 AUG 2026,               2.00,         157393988,            730.10,   114913350638.80     
10 AUG 2026,ALANKIT,EQ,ALANKIT LIMITED          ,Listed    ,10 AUG 2026,               1.00,         271158100,              8.45,     2285862783.00   
10 AUG 2026,ALBERTDAVD,EQ,ALBERT DAVID LIMITED     ,Listed    ,10 AUG 2026,              10.00,           5707162,            804.00,     4588558248.00
10 AUG 2026,ALCODIS,SM,ALCOKRAFT DISTILLERIE LTD,Listed    ,03 AUG 2026,              10.00,          10250000,             68.40,      701100000.00   
10 AUG 2026,ALEMBICLTD,EQ,ALEMBIC LIMITED          ,Listed    ,10 AUG 2026,               2.00,         256781828,             84.85,    21785370287.50
10 AUG 2026,ALGOQUANT,EQ,ALGOQUANT FINTECH LIMITED,Listed    ,10 AUG 2026,               1.00,         281096028,             66.75,    18760348908.70 
10 AUG 2026,ALICON,EQ,ALICON CASTALLOY LIMITED ,Listed    ,10 AUG 2026,               5.00,          16411840,            722.90,    11864119136.00    
10 AUG 2026,ALIVUS,EQ,ALIVUS LIFE SCIENCES LTD ,Listed    ,10 AUG 2026,               2.00,         122739448,           1374.50,   168705371276.00    
10 AUG 2026,ALKALI,BE,ALKALI METALS LTD        ,Listed    ,10 AUG 2026,              10.00,          10182506,             66.25,      674794672.60    
10 AUG 2026,ALKEM,EQ,ALKEM LABORATORIES LTD.  ,Listed    ,10 AUG 2026,               2.00,         119565000,           5598.50,   669384652500.00     
10 AUG 2026,ALKYLAMINE,EQ,ALKYL AMINES CHEM. LTD   ,Listed    ,10 AUG 2026,               2.00,          51144052,           1916.40,    98012461252.80
10 AUG 2026,ALLCARGO,EQ,ALLCARGO LOGISTICS LTD   ,Listed    ,10 AUG 2026,               2.00,        1497778469,              9.75,    14603340072.75  
10 AUG 2026,ALLDIGI,EQ,ALLDIGI TECH LIMITED     ,Listed    ,10 AUG 2026,              10.00,          15238326,            812.30,    12378092209.80   
10 AUG 2026,ALLETEC,ST,ALL E TECHNOLOGIES LTD   ,Listed    ,10 AUG 2026,              10.00,          20194176,            134.45,     2715106963.20   
10 AUG 2026,ALLTIME,EQ,ALL TIME PLASTICS LIMITED,Listed    ,10 AUG 2026,               2.00,          65507778,            218.95,    14341617837.55   
10 AUG 2026,ALMONDZ,EQ,ALMONDZ GLOBAL SEC LTD   ,Listed    ,10 AUG 2026,               1.00,         174899756,             14.35,     2513309493.70   
10 AUG 2026,ALOKINDS,EQ,ALOK INDUSTRIES LIMITED  ,Listed    ,10 AUG 2026,               1.00,        4965240401,             11.90,    59136013175.90  
10 AUG 2026,ALPA,EQ,ALPA LABORATORIES LTD    ,Listed    ,10 AUG 2026,              10.00,          21040600,             67.95,     1430129582.00      
10 AUG 2026,ALPEXSOLAR,SM,ALPEX SOLAR LIMITED      ,Listed    ,10 AUG 2026,              10.00,          25543000,            810.20,    20694938600.00
10 AUG 2026,ALPHAGEO,EQ,ALPHAGEO (INDIA) LIMITED ,Listed    ,10 AUG 2026,              10.00,           6364767,            244.70,     1557394837.25  
10 AUG 2026,ALPINETEX,EQ,ALPINE TEXWORLD LIMITED  ,Listed    ,10 AUG 2026,              10.00,          38247000,             63.75,     2437863780.00 
10 AUG 2026,ALUWIND,SM,ALUWIND INFRA-TECH LTD   ,Listed    ,10 AUG 2026,              10.00,          24847420,             49.95,     1241128629.00   
10 AUG 2026,AMAGI,EQ,AMAGI MEDIA LABS LIMITED ,Listed    ,10 AUG 2026,               5.00,         216338944,            647.75,   140133550976.00     
10 AUG 2026,AMANTA,BE,AMANTA HEALTHCARE LIMITED,Listed    ,10 AUG 2026,              10.00,          38829351,            162.85,     6322583223.35    
10 AUG 2026,AMBAAUTO,SM,AMBA AUTO SALES AND SER L,Listed    ,10 AUG 2026,              10.00,          18324000,            105.20,     1927684800.00  
10 AUG 2026,AMBALALSA,EQ,AMBALAL SARABHAI ENT L   ,Permitted ,10 AUG 2026,              10.00,          76633296,             48.25,     3699089197.90 
10 AUG 2026,AMBANIORGO,SM,AMBANI ORGOCHEM LIMITED  ,Listed    ,07 AUG 2026,              10.00,           7658659,            106.60,      816413049.40
10 AUG 2026,AMBER,EQ,AMBER ENTERPRISES (I) LTD,Listed    ,10 AUG 2026,              10.00,          35267767,           7095.00,   250224806865.00     
10 AUG 2026,AMBICAAGAR,EQ,AMBICA AGAR & AROMAINDLTD,Listed    ,10 AUG 2026,              10.00,          17177400,             24.50,      421018074.00
10 AUG 2026,AMBIKCO,EQ,AMBIKA COTTON MILL LTD.  ,Listed    ,10 AUG 2026,              10.00,           5725000,           1654.10,     9469722500.00   
10 AUG 2026,AMBUJACEM,EQ,AMBUJA CEMENTS LTD       ,Listed    ,10 AUG 2026,               2.00,        2484817186,            430.85,  1070583484588.10 
10 AUG 2026,AMCL,SM,ANB METAL CAST LIMITED   ,Listed    ,10 AUG 2026,              10.00,          11834780,            395.00,     4674738100.00      
10 AUG 2026,AMDIND,EQ,AMD INDUSTRIES LIMITED   ,Listed    ,10 AUG 2026,              10.00,          19166749,             47.25,      905628890.25    
10 AUG 2026,AMEYA,SM,AMEYA PRECISION ENG LTD  ,Listed    ,10 AUG 2026,              10.00,           7500000,            109.00,      817500000.00     
10 AUG 2026,AMIABLE,SM,AMIABLE LOGISTICS (I) LTD,Listed    ,10 AUG 2026,              10.00,           1748200,             73.00,      127618600.00   
10 AUG 2026,AMJLAND,EQ,AMJ LAND HOLDINGS LIMITED,Listed    ,10 AUG 2026,               2.00,          41000000,             38.15,     1564560000.00   
10 AUG 2026,AMNPLST,EQ,AMINES & PLASTICIZERS LTD,Listed    ,10 AUG 2026,               2.00,          55020000,            199.30,    10964385600.00   
10 AUG 2026,AMRUTANJAN,EQ,AMRUTAJAN HEALTH LTD     ,Listed    ,10 AUG 2026,               1.00,          28910630,            527.35,    15246020730.50
10 AUG 2026,ANANDRATHI,EQ,ANAND RATHI WEALTH LTD   ,Listed    ,10 AUG 2026,               5.00,         166041268,           2131.50,   353916962742.00
10 AUG 2026,ANANTAM,IV,ANANTAM HIGHWAYS TRUST   ,Listed    ,10 AUG 2026,             100.00,         217500000,            105.50,    22941900000.00   
10 AUG 2026,ANANTRAJ,EQ,ANANT RAJ LIMITED        ,Listed    ,10 AUG 2026,               2.00,         359876930,            604.25,   217455634952.50  
10 AUG 2026,ANAWIL,ST,ANAWIL WIRE AND ENGIN LTD,Listed    ,10 AUG 2026,              10.00,          24999800,            346.10,     8652430780.00    
10 AUG 2026,ANDHRAPAP,EQ,ANDHRA PAPER LIMITED     ,Listed    ,10 AUG 2026,               2.00,         198850195,             61.00,    12129861895.00 
10 AUG 2026,ANDHRSUGAR,EQ,ANDHRA SUGARS LTD        ,Listed    ,10 AUG 2026,               2.00,         135535390,            100.00,    13550828292.20
10 AUG 2026,ANGELONE,EQ,ANGEL ONE LIMITED        ,Listed    ,10 AUG 2026,               1.00,         913349399,            294.80,   269255402825.20  
10 AUG 2026,ANIKINDS,EQ,ANIK INDUSTRIES LTD      ,Listed    ,10 AUG 2026,              10.00,          27753486,             42.20,     1171197109.20  
10 AUG 2026,ANKITMETAL,BZ,ANKIT MET & POW LTD      ,Listed    ,10 AUG 2026,              10.00,         141110500,              1.55,      217310170.00
10 AUG 2026,ANLON,SM,ANLON TECHNOLOGY SOL LTD ,Listed    ,10 AUG 2026,              10.00,           7509800,            657.85,     4940321930.00     
10 AUG 2026,ANMOL,EQ,ANMOL INDIA LIMITED      ,Listed    ,10 AUG 2026,              10.00,          56914150,             10.45,      593614584.50     
10 AUG 2026,ANNAPURNA,SM,ANNAPURNA SWADISHT LTD   ,Listed    ,10 AUG 2026,              10.00,          21820000,            162.75,     3551205000.00 
