Trade Date,Symbol,Series,Security Name,Category,Last Trade Date,Face Value(Rs.),Issue Size,Close Price/Paid up value(Rs.),Market Cap(Rs.)              
27 JUL 2026,20MICRONS,EQ,20 MICRONS LTD           ,Listed    ,27 JUL 2026,               5.00,          35286502,            204.00,     7198446408.00 
27 JUL 2026,21STCENMGM,EQ,21ST CENTURY MGMT SERVICE,Listed    ,27 JUL 2026,              10.00,          10500000,             37.85,      397425000.00
27 JUL 2026,360ONE,EQ,360 ONE WAM LIMITED      ,Listed    ,27 JUL 2026,               1.00,         406486596,           1132.70,   460427367289.20    
27 JUL 2026,3BBLACKBIO,EQ,3B BLACKBIO DX LTD.      ,Permitted ,27 JUL 2026,              10.00,           8582670,           1292.30,    11091384441.00
27 JUL 2026,3IINFOLTD,EQ,3I INFOTECH LIMITED      ,Listed    ,27 JUL 2026,              10.00,         207403767,             20.70,     4289109901.55 
27 JUL 2026,3MINDIA,EQ,3M INDIA LIMITED         ,Listed    ,27 JUL 2026,              10.00,          11265070,          35195.00,   396474138650.00   
27 JUL 2026,3PLAND,EQ,3P LAND HOLDINGS LIMITED ,Listed    ,27 JUL 2026,               2.00,          18000000,             32.30,      581220000.00    
27 JUL 2026,5PAISA,EQ,5PAISA CAPITAL LIMITED   ,Listed    ,27 JUL 2026,              10.00,          46882257,            369.25,    17311273397.25    
27 JUL 2026,63MOONS,EQ,63 MOONS TECHNOLOGIES LTD,Listed    ,27 JUL 2026,               2.00,          46078537,            728.80,    33582037765.60   
27 JUL 2026,A2ZINFRA,EQ,A2Z INFRA ENGINEERING LTD,Listed    ,27 JUL 2026,              10.00,         177522358,             12.35,     2190625897.70  
27 JUL 2026,AAATECH,EQ,AAA TECHNOLOGIES LIMITED ,Listed    ,27 JUL 2026,              10.00,          12826800,             91.40,     1172369520.00   
27 JUL 2026,AADHARHFC,EQ,AADHAR HOUSING FINANCE L ,Listed    ,27 JUL 2026,              10.00,         437298899,            502.00,   219524047298.00 
27 JUL 2026,AAKAAR,SM,AAKAAR MEDICAL TECHNO LTD,Listed    ,27 JUL 2026,              10.00,          14172816,             68.00,      963751488.00    
27 JUL 2026,AAKASH,EQ,AAKASH EXPLORATION SER L ,Listed    ,27 JUL 2026,               1.00,         101250000,              9.00,      911250000.00    
27 JUL 2026,AARADHYA,SM,AARADHYA DISPOSAL INDUS L,Listed    ,24 JUL 2026,              10.00,          14138000,             72.00,     1017936000.00  
27 JUL 2026,AAREYDRUGS,BE,AAREY DRUGS & PHARM LTD  ,Listed    ,27 JUL 2026,              10.00,          28354303,             75.95,     2153509312.85
27 JUL 2026,AARNAV,EQ,AARNAV FASHIONS LIMITED  ,Listed    ,27 JUL 2026,              10.00,          42238628,             31.65,     1336007803.65    
27 JUL 2026,AARON,EQ,AARON INDUSTRIES LIMITED ,Listed    ,27 JUL 2026,              10.00,          20946478,            141.95,     2973352552.10     
27 JUL 2026,AARTECH,BE,AARTECH SOLONICS LIMITED ,Listed    ,27 JUL 2026,               5.00,          31770375,             47.20,     1499879403.75   
27 JUL 2026,AARTIDRUGS,EQ,AARTI DRUGS LTD.         ,Listed    ,27 JUL 2026,              10.00,          91270000,            410.95,    37507406500.00
27 JUL 2026,AARTIIND,EQ,AARTI INDUSTRIES LTD     ,Listed    ,27 JUL 2026,               5.00,         362594491,            486.10,   176257182075.10  
27 JUL 2026,AARTIPHARM,EQ,AARTI PHARMALABS LIMITED ,Listed    ,27 JUL 2026,               5.00,          90657751,            684.35,    62041631896.85
27 JUL 2026,AARTISURF,EQ,AARTI SURFACTANTS LIMITED,Listed    ,27 JUL 2026,              10.00,           8464995,            398.30,     3371607508.50 
27 JUL 2026,AARVI,EQ,AARVI ENCON LIMITED      ,Listed    ,27 JUL 2026,              10.00,          14844100,            157.30,     2335273812.00     
27 JUL 2026,AASTHA,EQ,AASTHA SPINTEX LIMITED   ,Listed    ,27 JUL 2026,              10.00,          44142190,            102.35,     4518835990.30    
27 JUL 2026,AATMAJ,SM,AATMAJ HEALTHCARE LIMITED,Listed    ,27 JUL 2026,               5.00,          22600000,             18.50,      418100000.00    
27 JUL 2026,AAVAS,EQ,AAVAS FINANCIERS LIMITED ,Listed    ,27 JUL 2026,              10.00,          79287782,           1390.60,   110257589649.20     
27 JUL 2026,ABAN,BE,ABAN OFFSHORE LTD.       ,Listed    ,27 JUL 2026,               2.00,          58365323,             14.95,      873145232.10      
27 JUL 2026,ABANSENT,BE,ABANS ENTERPRISES LTD.   ,Permitted ,27 JUL 2026,               2.00,          69748880,             26.50,     1847647831.20  
27 JUL 2026,ABB,EQ,ABB INDIA LIMITED        ,Listed    ,27 JUL 2026,               2.00,         211908375,           7327.50,  1552758617812.50       
27 JUL 2026,ABBOTINDIA,EQ,ABBOTT INDIA LIMITED     ,Permitted ,27 JUL 2026,              10.00,          21249302,          27800.00,   590730595600.00
27 JUL 2026,ABCAPITAL,EQ,ADITYA BIRLA CAPITAL LTD.,Listed    ,27 JUL 2026,              10.00,        2621853064,            400.45,  1049921059478.80 
27 JUL 2026,ABCOTS,EQ,A B COTSPIN INDIA LIMITED,Listed    ,27 JUL 2026,              10.00,          21963620,            201.60,     4427426519.60    
27 JUL 2026,ABDL,EQ,ALLIED BLEND N DISTILS L ,Listed    ,27 JUL 2026,               2.00,         279710151,            624.30,   174623047269.30      
27 JUL 2026,ABFRL,EQ,ADITYA BIRLA FASHION & RT,Listed    ,27 JUL 2026,              10.00,        1220510115,             57.05,    69630102060.75     
27 JUL 2026,ABHAPOWER,SM,ABHA POWER N STEEL LTD   ,Listed    ,27 JUL 2026,              10.00,          18587830,             25.15,      467483924.50 
27 JUL 2026,ABINFRA,EQ,A B INFRABUILD LIMITED   ,Listed    ,27 JUL 2026,               1.00,         638789360,             10.35,     6598694088.80   
27 JUL 2026,ABLBL,EQ,ADITYA BIRLA LIFES BRAN L,Listed    ,27 JUL 2026,              10.00,        1220521649,             95.45,   116523201830.05     
27 JUL 2026,ABMINTLLTD,EQ,ABM INTERNATIONAL LTD    ,Listed    ,27 JUL 2026,              10.00,           9408000,             44.65,      419879040.00
27 JUL 2026,ABMKNO,EQ,A B M KNOWLEDGEWARE LTD. ,Permitted ,27 JUL 2026,               5.00,          20002200,            198.00,     3960235578.00    
27 JUL 2026,ABNINT,IT,A B N INTERCORP LIMITED  ,Listed    ,Not Traded ,              10.00,            419532,            200.00,       83906400.00    
27 JUL 2026,ABREL,EQ,ADITYA BIRLA REAL EST LTD,Listed    ,27 JUL 2026,              10.00,         111695680,           1400.20,   156396291136.00     
27 JUL 2026,ABSLAMC,EQ,ADIT BIRL SUN LIF AMC LTD,Listed    ,27 JUL 2026,               5.00,         289175042,            989.20,   286051951546.40   
27 JUL 2026,ABSMARINE,ST,ABS MARINE SERVICES LTD  ,Listed    ,27 JUL 2026,              10.00,          24550000,            220.70,     5418185000.00 
27 JUL 2026,ACC,EQ,ACC LIMITED              ,Listed    ,27 JUL 2026,              10.00,         187787263,           1358.10,   255033881880.30       
27 JUL 2026,ACCELYA,EQ,ACCELYA SOLN INDIA LTD   ,Listed    ,27 JUL 2026,              10.00,          14926261,           1160.40,    17320433264.40   
27 JUL 2026,ACCENTMIC,SM,ACCENT MICROCELL LIMITED ,Listed    ,27 JUL 2026,              10.00,          23989020,            504.25,    12096463335.00 
27 JUL 2026,ACCORD,ST,ACCORD SYNERGY LIMITED   ,Listed    ,17 JUL 2026,              10.00,           3472000,            202.35,      702559200.00    
27 JUL 2026,ACCPL,ST,ACCRETION PHARMA LIMITED ,Listed    ,27 JUL 2026,              10.00,          11116000,            160.00,     1778560000.00     
27 JUL 2026,ACCURACY,BE,ACCURACY SHIPPING LIMITED,Listed    ,27 JUL 2026,               1.00,         150560000,              4.95,      748283200.00  
27 JUL 2026,ACE,EQ,ACTION CONST EQUIP LTD   ,Listed    ,27 JUL 2026,               2.00,         119083196,           1061.80,   126442537512.80       
27 JUL 2026,ACEINTEG,EQ,ACE INTEGRATED SOLU. LTD.,Listed    ,27 JUL 2026,              10.00,          10200000,             19.30,      196962000.00  
27 JUL 2026,ACETEC,SM,ACETECH E-COMMERCE LTD   ,Listed    ,24 JUL 2026,              10.00,          16383735,            134.00,     2195420490.00    
27 JUL 2026,ACI,EQ,ARCHEAN CHEMICAL IND LTD ,Listed    ,27 JUL 2026,               2.00,         123458394,            576.75,    71204628739.50       
27 JUL 2026,ACL,EQ,ANDHRA CEMENTS LIMITED   ,Listed    ,27 JUL 2026,              10.00,          92172140,             48.40,     4462975018.80       
27 JUL 2026,ACMESOLAR,EQ,ACME SOLAR HOLDINGS LTD  ,Listed    ,27 JUL 2026,               2.00,         706874336,            362.40,   256171259366.40 
27 JUL 2026,ACSTECH,EQ,A C S TECHNOLOGIES LTD.  ,Permitted ,27 JUL 2026,              10.00,          60681608,             40.50,     2458211940.10   
27 JUL 2026,ACTIVEINFR,SM,ACTIVE INFRASTRUCTURES L ,Listed    ,21 JUL 2026,               5.00,          15015016,            180.00,     2702702880.00
27 JUL 2026,ACUTAAS,EQ,ACUTAAS CHEMICALS LIMITED,Listed    ,27 JUL 2026,               5.00,          81871122,           3367.80,   275725564671.60   
27 JUL 2026,ADANIENSOL,EQ,ADANI ENERGY SOLUTION LTD,Listed    ,27 JUL 2026,              10.00,        1201282642,           1703.30,  2046144724118.60
27 JUL 2026,ADANIENT,EQ,ADANI ENTERPRISES LIMITED,Listed    ,27 JUL 2026,               1.00,        1300905023,           3036.60,  3950328192841.80  
27 JUL 2026,ADANIGREEN,EQ,ADANI GREEN ENERGY LTD   ,Listed    ,27 JUL 2026,              10.00,        1647176155,           1399.70,  2305552464153.50
27 JUL 2026,ADANIPORTS,EQ,ADANI PORT & SEZ LTD     ,Listed    ,27 JUL 2026,               2.00,        2303959098,           1770.40,  4078929187099.20
27 JUL 2026,ADANIPOWER,EQ,ADANI POWER LTD          ,Listed    ,27 JUL 2026,               2.00,       19284694705,            213.95,  4126153279081.80
27 JUL 2026,ADDICTIVE,SM,ADDICTIVE LEARNING TECH L,Listed    ,27 JUL 2026,              10.00,          15909732,             41.90,      666617770.80 
27 JUL 2026,ADFFOODS,EQ,ADF FOODS LIMITED        ,Listed    ,27 JUL 2026,               2.00,         109863595,            314.40,    34541114268.00  
27 JUL 2026,ADISOFT,SM,ADISOFT TECHNOLOGIES LTD ,Listed    ,27 JUL 2026,              10.00,          16318000,            177.10,     2889917800.00   
27 JUL 2026,ADL,EQ,ARCHIDPLY DECOR LIMITED  ,Listed    ,27 JUL 2026,              10.00,           5566250,             70.20,      390750750.00       
27 JUL 2026,ADOR,EQ,ADOR WELDING LTD         ,Listed    ,27 JUL 2026,              10.00,          17402815,           1523.00,    26504487245.00      
27 JUL 2026,ADROITINFO,EQ,ADROIT INFOTECH LIMITED  ,Listed    ,27 JUL 2026,              10.00,          54177208,              9.15,      495721453.20
27 JUL 2026,ADSL,EQ,ALLIED DIGITAL SERV. LTD ,Listed    ,27 JUL 2026,               5.00,          56568528,            116.35,     6582313918.10      
27 JUL 2026,ADVAIT,EQ,ADVAIT ENRGY TRANSITION L,Listed    ,27 JUL 2026,              10.00,          10943011,           2314.80,    25330881862.80    
27 JUL 2026,ADVANCE,EQ,ADVANCE AGROLIFE LIMITED ,Listed    ,27 JUL 2026,              10.00,          64285720,            113.60,     7302857792.00   
27 JUL 2026,ADVANIHOTR,EQ,ADVANI HOT.& RES.(I) LTD ,Listed    ,27 JUL 2026,               2.00,          92438500,             52.25,     4829911625.00
27 JUL 2026,ADVENTHTL,EQ,ADVENT HOTELS INTERNATI L,Listed    ,27 JUL 2026,              10.00,          53942887,            149.45,     8062843319.90 
27 JUL 2026,ADVENZYMES,EQ,ADVANCED ENZYME TECH LTD ,Listed    ,27 JUL 2026,               2.00,         111976150,            316.60,    35451649090.00
27 JUL 2026,AEGISLOG,EQ,AEGIS LOGISTICS LIMITED  ,Listed    ,27 JUL 2026,               1.00,         351000000,           1291.30,   453246300000.00  
27 JUL 2026,AEGISVOPAK,EQ,AEGIS VOPAK TERMINALS LTD,Listed    ,27 JUL 2026,              10.00,        1107991489,            303.50,   336264336996.60
27 JUL 2026,AEPL,EQ,ARTEMIS ELECTRICALS & P L,Listed    ,27 JUL 2026,               1.00,         251036900,             15.15,     3800698666.00      
27 JUL 2026,AEQUS,EQ,AEQUS LIMITED            ,Listed    ,27 JUL 2026,              10.00,         670665635,            229.80,   154118962923.00     
27 JUL 2026,AEROENTER,EQ,AEROFLEX ENTERPRISES LTD ,Listed    ,27 JUL 2026,               2.00,         113085000,            122.10,    13807678500.00 
27 JUL 2026,AEROFLEX,EQ,AEROFLEX INDUSTRIES LTD  ,Listed    ,27 JUL 2026,               2.00,         132330768,            418.15,    55334110639.20  
27 JUL 2026,AERON,SM,AERON COMPOSITE LIMITED  ,Listed    ,27 JUL 2026,              10.00,          17020000,             79.10,     1346282000.00     
27 JUL 2026,AERONEU,EQ,AEROFLEX NEU LIMITED     ,Listed    ,27 JUL 2026,              10.00,          25796000,             86.65,     2234965440.00   
27 JUL 2026,AEROPLANE,EQ,AMIR CHAND JAG KUM (E) L ,Listed    ,27 JUL 2026,              10.00,         103551556,            189.25,    19598167488.55 
27 JUL 2026,AESTHETIK,SM,AESTHETIK ENGINEERS LTD  ,Listed    ,27 JUL 2026,              10.00,          17220175,             70.05,     1206273258.75 
27 JUL 2026,AETHER,EQ,AETHER INDUSTRIES LIMITED,Listed    ,27 JUL 2026,              10.00,         132712576,           1480.10,   196427883737.60    
27 JUL 2026,AFCONS,EQ,AFCONS INFRASTRUCTURE LTD,Listed    ,27 JUL 2026,              10.00,         367784631,            284.25,   104542781361.75    
27 JUL 2026,AFFLE,EQ,AFFLE 3I LIMITED         ,Listed    ,27 JUL 2026,               2.00,         140796384,           1492.80,   210180842035.20     
27 JUL 2026,AFFORDABLE,BE,AFFORD ROBO & AUTO LTD   ,Listed    ,27 JUL 2026,              10.00,          11851105,            184.15,     2182143963.65
27 JUL 2026,AFIL,EQ,AKME FINTRADE (INDIA) LTD,Listed    ,27 JUL 2026,               1.00,         426749960,              9.25,     3951704629.60      
27 JUL 2026,AFSL,EQ,ABANS FINANCIAL SRVCS LTD,Listed    ,27 JUL 2026,               2.00,          50792840,            201.05,    10210884625.20      
27 JUL 2026,AGARIND,EQ,AGARWAL INDS CORP LTD.   ,Listed    ,27 JUL 2026,              10.00,          14957789,            483.55,     7232838870.95   
27 JUL 2026,AGARWALEYE,EQ,DR AGARWALS HEALTH CARE L,Listed    ,27 JUL 2026,               1.00,         316983028,            476.20,   150947317933.60
27 JUL 2026,AGARWALFT,SM,AGARWAL FLOAT GLASS I LTD,Listed    ,Not Traded ,              10.00,           7243488,             39.45,      285755601.60 
27 JUL 2026,AGARWALTUF,SM,AGARWAL TOUGH GLASS IND L,Listed    ,27 JUL 2026,              10.00,          17674600,            135.50,     2394908300.00
27 JUL 2026,AGI,EQ,AGI GREENPAC LIMITED     ,Listed    ,27 JUL 2026,               2.00,          64697381,            707.15,    45750752974.15       
27 JUL 2026,AGIIL,EQ,AGI INFRA LIMITED        ,Listed    ,27 JUL 2026,               1.00,         124997388,            304.05,    38005455821.40     
27 JUL 2026,AGL,EQ,ALLCARGO GLOBAL LIMITED  ,Listed    ,27 JUL 2026,               2.00,         982782096,             12.30,    12088219780.80       
27 JUL 2026,AGNI,SM,AGNI GREEN POWER LTD     ,Listed    ,27 JUL 2026,              10.00,          19534800,             17.15,      335021820.00      
27 JUL 2026,AGRITECH,BE,AGRI-TECH (INDIA) LIMITED,Listed    ,27 JUL 2026,              10.00,           5940000,            112.00,      665161200.00  
27 JUL 2026,AGROPHOS,EQ,AGRO PHOS INDIA LIMITED  ,Listed    ,27 JUL 2026,              10.00,          20274115,             28.70,      582272582.80  
27 JUL 2026,AGSTRA,BZ,AGS TRANSACT TECH LTD    ,Listed    ,27 JUL 2026,              10.00,         128433076,              2.10,      269709459.60    
27 JUL 2026,AGUL,SM,A G UNIVERSAL LIMITED    ,Listed    ,27 JUL 2026,              10.00,           5484000,             60.50,      331782000.00      
27 JUL 2026,AHCL,EQ,ANLON HEALTHCARE LIMITED ,Listed    ,27 JUL 2026,               2.00,         531515000,             15.75,     8371361250.00      
27 JUL 2026,AHIMSA,ST,AHIMSA INDUSTRIES LTD.   ,Listed    ,23 MAR 2026,              10.00,           5473990,             24.70,      135207553.00    
27 JUL 2026,AHLADA,EQ,AHLADA ENGINEERS LIMITED ,Listed    ,27 JUL 2026,              10.00,          12921000,             36.50,      471874920.00    
27 JUL 2026,AHLEAST,EQ,ASIAN HOTELS (EAST) LTD  ,Listed    ,27 JUL 2026,              10.00,          17291696,            143.95,     2489139639.20   
27 JUL 2026,AHLUCONT,EQ,AHLUWALIA CONT IND LTD   ,Listed    ,27 JUL 2026,               2.00,          66987560,            830.65,    55643216714.00  
27 JUL 2026,AHLWEST,BE,ASIAN HOTELS (WEST) LTD  ,Listed    ,27 JUL 2026,              10.00,          11651210,            569.00,     6629538490.00   
