Trade Date,Symbol,Series,Security Name,Category,Last Trade Date,Face Value(Rs.),Issue Size,Close Price/Paid up value(Rs.),Market Cap(Rs.)              
14 JUL 2026,20MICRONS,EQ,20 MICRONS LTD           ,Listed    ,14 JUL 2026,               5.00,          35286502,            205.30,     7244318860.60 
14 JUL 2026,21STCENMGM,EQ,21ST CENTURY MGMT SERVICE,Listed    ,14 JUL 2026,              10.00,          10500000,             31.85,      334425000.00
14 JUL 2026,360ONE,EQ,360 ONE WAM LIMITED      ,Listed    ,14 JUL 2026,               1.00,         406486596,           1098.80,   446647471684.80    
14 JUL 2026,3BBLACKBIO,EQ,3B BLACKBIO DX LTD.      ,Permitted ,14 JUL 2026,              10.00,           8582670,           1182.60,    10149865542.00
14 JUL 2026,3IINFOLTD,EQ,3I INFOTECH LIMITED      ,Listed    ,14 JUL 2026,              10.00,         207403767,             18.20,     3772674521.75 
14 JUL 2026,3MINDIA,EQ,3M INDIA LIMITED         ,Listed    ,14 JUL 2026,              10.00,          11265070,          36540.00,   411625657800.00   
14 JUL 2026,3PLAND,EQ,3P LAND HOLDINGS LIMITED ,Listed    ,14 JUL 2026,               2.00,          18000000,             31.85,      573120000.00    
14 JUL 2026,5PAISA,EQ,5PAISA CAPITAL LIMITED   ,Listed    ,14 JUL 2026,              10.00,          46882257,            384.95,    18047324832.15    
14 JUL 2026,63MOONS,EQ,63 MOONS TECHNOLOGIES LTD,Listed    ,14 JUL 2026,               2.00,          46078537,            721.80,    33259488006.60   
14 JUL 2026,A2ZINFRA,EQ,A2Z INFRA ENGINEERING LTD,Listed    ,14 JUL 2026,              10.00,         177522358,             14.00,     2487088235.60  
14 JUL 2026,AAATECH,EQ,AAA TECHNOLOGIES LIMITED ,Listed    ,14 JUL 2026,              10.00,          12826800,             94.85,     1216493712.00   
14 JUL 2026,AADHARHFC,EQ,AADHAR HOUSING FINANCE L ,Listed    ,14 JUL 2026,              10.00,         437298899,            518.95,   226936263636.05 
14 JUL 2026,AAKAAR,SM,AAKAAR MEDICAL TECHNO LTD,Listed    ,14 JUL 2026,              10.00,          14172816,             70.95,     1005561295.20    
14 JUL 2026,AAKASH,EQ,AAKASH EXPLORATION SER L ,Listed    ,14 JUL 2026,               1.00,         101250000,              9.20,      929475000.00    
14 JUL 2026,AARADHYA,SM,AARADHYA DISPOSAL INDUS L,Listed    ,13 JUL 2026,              10.00,          14138000,             76.00,     1074488000.00  
14 JUL 2026,AAREYDRUGS,BE,AAREY DRUGS & PHARM LTD  ,Listed    ,14 JUL 2026,              10.00,          28354303,             79.55,     2255868346.70
14 JUL 2026,AARNAV,EQ,AARNAV FASHIONS LIMITED  ,Listed    ,14 JUL 2026,              10.00,          42238628,             26.15,     1104117735.90    
14 JUL 2026,AARON,EQ,AARON INDUSTRIES LIMITED ,Listed    ,14 JUL 2026,              10.00,          20946478,            116.30,     2436494320.95     
14 JUL 2026,AARTECH,BE,AARTECH SOLONICS LIMITED ,Listed    ,14 JUL 2026,               5.00,          31770375,             47.45,     1508139701.25   
14 JUL 2026,AARTIDRUGS,EQ,AARTI DRUGS LTD.         ,Listed    ,14 JUL 2026,              10.00,          91270000,            405.70,    37028239000.00
14 JUL 2026,AARTIIND,EQ,AARTI INDUSTRIES LTD     ,Listed    ,14 JUL 2026,               5.00,         362594491,            483.05,   175151268877.55  
14 JUL 2026,AARTIPHARM,EQ,AARTI PHARMALABS LIMITED ,Listed    ,14 JUL 2026,               5.00,          90657751,            709.75,    64344338772.25
14 JUL 2026,AARTISURF,EQ,AARTI SURFACTANTS LIMITED,Listed    ,14 JUL 2026,              10.00,           8464995,            378.90,     3207386605.50 
14 JUL 2026,AARVI,EQ,AARVI ENCON LIMITED      ,Listed    ,14 JUL 2026,              10.00,          14844100,            150.75,     2237599634.00     
14 JUL 2026,AASTHA,BE,AASTHA SPINTEX LIMITED   ,Listed    ,14 JUL 2026,              10.00,          44142190,            135.45,     5979059635.50    
14 JUL 2026,AATMAJ,SM,AATMAJ HEALTHCARE LIMITED,Listed    ,10 JUL 2026,               5.00,          22600000,             19.35,      437310000.00    
14 JUL 2026,AAVAS,EQ,AAVAS FINANCIERS LIMITED ,Listed    ,14 JUL 2026,              10.00,          79287782,           1447.50,   114769064445.00     
14 JUL 2026,ABAN,BE,ABAN OFFSHORE LTD.       ,Listed    ,14 JUL 2026,               2.00,          58365323,             14.80,      864390433.65      
